time,value_humidity,value_temperature
2025-10-02 17:37:46+00:00,56.05499820600313,18.030046920135145
2025-10-02 17:37:48+00:00,56.06401112239954,18.02501255658519
2025-10-02 17:37:50+00:00,56.07302403879595,18.01997819303524
2025-10-02 17:37:52+00:00,56.082036955192365,18.014943829485283
2025-10-02 17:37:54+00:00,56.09104987158877,18.00990946593533
2025-10-02 17:37:56+00:00,56.10017709083687,18.004875102385373
2025-10-02 17:37:58+00:00,56.12520835818373,17.999857976903083
2025-10-02 17:38:00+00:00,56.1502396255306,17.995368521458865
2025-10-02 17:38:02+00:00,56.17527089287746,17.990879066014646
2025-10-02 17:38:04+00:00,56.19888053139044,17.986389610570427
2025-10-02 17:38:06+00:00,56.10584447300032,17.98190015512621
2025-10-02 17:38:08+00:00,56.19143702295114,17.977410699681993
2025-10-02 17:38:10+00:00,56.22273417906711,17.972921244237774
2025-10-02 17:38:12+00:00,56.24765490615133,17.968431788793556
2025-10-02 17:38:14+00:00,56.27257563323556,17.963942333349337
2025-10-02 17:38:16+00:00,56.29749636031979,17.959452877905118
2025-10-02 17:38:18+00:00,56.32243977627215,17.9549634224609
2025-10-02 17:38:20+00:00,56.347385725359466,17.950473967016684
2025-10-02 17:38:22+00:00,56.37233167444678,17.945984511572465
2025-10-02 17:38:24+00:00,56.397277623534094,17.941495056128247
2025-10-02 17:38:26+00:00,56.42222357262141,17.937005600684028
2025-10-02 17:38:28+00:00,56.44716952170873,17.93251614523981
2025-10-02 17:38:30+00:00,56.47211547079604,17.928026689795594
2025-10-02 17:38:32+00:00,56.49706141988336,17.923537234351375
2025-10-02 17:38:34+00:00,56.48565670469865,17.919047778907156
2025-10-02 17:38:36+00:00,56.46939819079776,17.914558323462938
2025-10-02 17:38:38+00:00,56.45313967689686,17.91006886801872
2025-10-02 17:38:40+00:00,56.43688116299597,17.905579412574504
2025-10-02 17:38:42+00:00,56.42062264909507,17.901089957130285
2025-10-02 17:38:44+00:00,56.40436413519418,17.97383336156237
2025-10-02 17:38:46+00:00,56.36331712428012,17.99187454032223
2025-10-02 17:38:48+00:00,56.31317937737343,17.98076921426894
2025-10-02 17:38:50+00:00,56.37226961849788,17.969663888215646
2025-10-02 17:38:52+00:00,56.363222423395854,17.958558562162352
2025-10-02 17:38:54+00:00,56.31193722900934,17.94745323610906
2025-10-02 17:38:56+00:00,56.31495470089004,17.936347910055765
2025-10-02 17:38:58+00:00,56.33444767172704,17.925242584002472
2025-10-02 17:39:00+00:00,56.35394064256404,17.91413725794918
2025-10-02 17:39:02+00:00,56.37343361340103,17.903031931895885
2025-10-02 17:39:04+00:00,56.39292658423803,17.966698742279892
2025-10-02 17:39:06+00:00,56.333922924358056,17.968042631363556
2025-10-02 17:39:08+00:00,56.31327848428236,17.917878145113853
2025-10-02 17:39:10+00:00,56.33301143222671,17.912843261781614
